Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E0,28/01/09,Man City,Newcastle,2,1,H,1,0,H,M Jones,14,2,7,1,8,11,7,0,1,2,0,0
E0,28/01/09,West Ham,Hull,2,0,H,1,0,H,H Webb,25,15,13,12,11,15,11,5,0,1,0,0
E0,28/01/09,Wigan,Liverpool,1,1,D,0,1,A,P Dowd,3,10,1,5,12,17,2,2,1,0,0,0
E0,31/01/09,Arsenal,West Ham,0,0,D,0,0,D,S Bennett,15,2,8,2,12,12,13,3,2,2,0,0
E0,31/01/09,Aston Villa,Wigan,0,0,D,0,0,D,R Styles,16,9,11,4,13,10,6,2,1,1,0,0
E0,31/01/09,Bolton,Tottenham,3,2,H,1,0,H,P Dowd,13,13,7,10,11,14,2,8,0,1,0,0
E0,31/01/09,Fulham,Portsmouth,3,1,H,1,0,H,A Wiley,6,12,6,6,9,8,5,8,0,1,0,0
E0,31/01/09,Hull,West Brom,2,2,D,1,0,H,P Walton,16,13,12,7,13,12,8,6,2,4,0,0
E0,31/01/09,Man United,Everton,1,0,H,1,0,H,M Halsey,17,7,10,4,11,14,6,2,0,0,0,0
E0,31/01/09,Middlesbrough,Blackburn,0,0,D,0,0,D,C Foy,7,15,4,10,9,16,3,9,0,4,0,0
E0,31/01/09,Stoke,Man City,1,0,H,1,0,H,M Atkinson,7,17,4,7,9,9,7,6,1,1,1,0
E0,01/02/09,Liverpool,Chelsea,2,0,H,0,0,D,M Riley,21,4,15,1,20,15,12,1,4,3,0,1
E0,01/02/09,Newcastle,Sunderland,1,1,D,0,1,A,H Webb,15,16,10,9,13,19,4,3,2,4,0,0
E0,07/02/09,Blackburn,Aston Villa,0,2,A,0,1,A,S Bennett,17,15,8,8,11,9,4,13,2,0,0,0
E0,07/02/09,Chelsea,Hull,0,0,D,0,0,D,L Mason,13,12,6,4,11,16,13,3,1,2,0,0
E0,07/02/09,Everton,Bolton,3,0,H,1,0,H,P Walton,20,7,11,4,7,17,8,4,1,1,0,0
E0,07/02/09,Man City,Middlesbrough,1,0,H,0,0,D,A Marriner,20,7,12,4,6,10,13,3,0,1,0,0
E0,07/02/09,Portsmouth,Liverpool,2,3,A,0,0,D,H Webb,9,14,7,9,10,9,2,4,1,0,0,0
E0,07/02/09,Sunderland,Stoke,2,0,H,0,0,D,R Styles,12,5,6,1,7,9,3,3,2,1,0,1
E0,07/02/09,West Brom,Newcastle,2,3,A,1,3,A,C Foy,13,10,7,7,7,11,3,4,2,2,0,0
E0,07/02/09,Wigan,Fulham,0,0,D,0,0,D,L Probert,10,8,3,2,9,12,4,8,1,2,0,0
E0,08/02/09,Tottenham,Arsenal,0,0,D,0,0,D,M Dean,16,4,6,1,14,14,6,4,1,2,0,1
E0,08/02/09,West Ham,Man United,0,1,A,0,0,D,P Dowd,9,11,5,6,14,8,5,11,1,1,0,0
E0,14/02/09,Portsmouth,Man City,2,0,H,0,0,D,L Probert,15,10,9,7,12,8,8,2,1,3,0,0
E0,18/02/09,Man United,Fulham,3,0,H,2,0,H,A Marriner,17,5,9,0,7,13,11,2,1,1,0,0
E0,21/02/09,Arsenal,Sunderland,0,0,D,0,0,D,A Wiley,16,3,9,2,6,12,8,3,2,2,0,0
E0,21/02/09,Aston Villa,Chelsea,0,1,A,0,1,A,M Halsey,12,18,5,12,9,12,6,11,1,3,0,0
E0,21/02/09,Bolton,West Ham,2,1,H,2,0,H,S Tanner,12,17,8,12,18,14,4,13,0,2,0,0
E0,21/02/09,Man United,Blackburn,2,1,H,1,1,D,H Webb,15,12,7,7,7,19,4,7,2,2,0,0
E0,21/02/09,Middlesbrough,Wigan,0,0,D,0,0,D,M Dean,6,12,3,6,6,15,5,1,2,4,0,0
E0,21/02/09,Stoke,Portsmouth,2,2,D,0,0,D,M Jones,6,6,2,2,6,10,2,3,1,3,0,0
E0,22/02/09,Fulham,West Brom,2,0,H,0,0,D,M Atkinson,19,8,9,5,11,10,12,4,0,1,0,0
E0,22/02/09,Liverpool,Man City,1,1,D,0,0,D,P Dowd,18,10,5,4,10,13,6,4,1,2,0,0
E0,22/02/09,Newcastle,Everton,0,0,D,0,0,D,L Mason,4,15,0,5,15,15,0,6,0,1,1,0
E0,23/02/09,Hull,Tottenham,1,2,A,1,1,D,L Probert,12,9,4,6,11,7,11,13,2,1,0,0
E0,28/02/09,Arsenal,Fulham,0,0,D,0,0,D,P Walton,16,12,8,3,6,14,11,6,0,0,0,0
E0,28/02/09,Chelsea,Wigan,2,1,H,1,0,H,L Probert,17,13,13,7,14,11,12,8,3,2,0,0
E0,28/02/09,Everton,West Brom,2,0,H,1,0,H,S Bennett,11,17,6,9,9,14,3,6,1,1,0,0
E0,28/02/09,Middlesbrough,Liverpool,2,0,H,1,0,H,R Styles,5,16,3,7,2,6,2,9,2,0,0,0
E0,01/03/09,Aston Villa,Stoke,2,2,D,1,0,H,H Webb,11,7,7,3,7,12,6,6,1,1,0,0
E0,01/03/09,Bolton,Newcastle,1,0,H,0,0,D,A Wiley,10,19,6,11,14,9,1,10,2,3,0,0
E0,01/03/09,Hull,Blackburn,1,2,A,0,2,A,M Atkinson,9,8,5,6,14,19,6,4,2,3,1,1
E0,01/03/09,West Ham,Man City,1,0,H,0,0,D,M Dean,13,9,9,2,14,18,4,7,2,2,0,0
E0,03/03/09,Liverpool,Sunderland,2,0,H,0,0,D,M Halsey,22,5,12,2,9,6,6,2,1,1,0,0
E0,03/03/09,Portsmouth,Chelsea,0,1,A,0,0,D,P Dowd,13,20,9,11,7,15,6,5,0,0,0,0
E0,03/03/09,West Brom,Arsenal,1,3,A,1,3,A,S Tanner,8,16,4,8,19,14,3,4,4,0,0,0
E0,04/03/09,Blackburn,Everton,0,0,D,0,0,D,A Wiley,8,9,3,5,11,14,2,4,1,0,0,0
E0,04/03/09,Fulham,Hull,0,1,A,0,0,D,M Jones,17,10,9,3,11,14,13,5,3,1,0,0
E0,04/03/09,Man City,Aston Villa,2,0,H,1,0,H,C Foy,15,7,7,5,7,11,6,5,1,2,0,0
E0,04/03/09,Newcastle,Man United,1,2,A,1,1,D,S Bennett,9,11,6,9,10,10,3,10,2,2,0,0
E0,04/03/09,Stoke,Bolton,2,0,H,1,0,H,M Dean,11,12,6,9,16,14,7,6,2,1,0,0
E0,04/03/09,Tottenham,Middlesbrough,4,0,H,3,0,H,H Webb,12,15,7,6,7,6,4,8,0,1,0,0
E0,04/03/09,Wigan,West Ham,0,1,A,0,1,A,S Attwell,20,8,8,4,9,11,8,1,2,5,1,1
E0,07/03/09,Sunderland,Tottenham,1,1,D,1,0,H,P Dowd,8,13,3,8,17,9,4,1,3,2,0,0
E0,11/03/09,Fulham,Blackburn,1,2,A,1,0,H,R Styles,10,16,8,9,14,8,9,9,1,1,0,0
E0,14/03/09,Arsenal,Blackburn,4,0,H,1,0,H,P Dowd,18,7,12,3,8,14,7,4,0,4,0,0
E0,14/03/09,Bolton,Fulham,1,3,A,1,1,D,C Foy,14,14,9,8,10,7,4,5,0,0,0,0
E0,14/03/09,Everton,Stoke,3,1,H,2,0,H,A Marriner,17,10,13,5,7,12,4,9,0,1,0,0
E0,14/03/09,Hull,Newcastle,1,1,D,1,1,D,H Webb,9,9,2,3,18,13,3,3,3,3,0,0
E0,14/03/09,Man United,Liverpool,1,4,A,1,2,A,A Wiley,14,9,9,6,14,15,10,3,2,3,1,0
E0,14/03/09,Middlesbrough,Portsmouth,1,1,D,0,1,A,M Atkinson,16,8,11,4,9,11,12,4,1,3,1,0
E0,14/03/09,Sunderland,Wigan,1,2,A,1,2,A,M Dean,7,9,3,5,8,11,6,2,0,1,0,0
E0,15/03/09,Aston Villa,Tottenham,1,2,A,0,1,A,S Bennett,11,10,5,9,12,9,9,5,1,3,0,0
E0,15/03/09,Chelsea,Man City,1,0,H,1,0,H,M Riley,18,6,6,3,7,8,4,3,0,2,0,0
E0,16/03/09,West Ham,West Brom,0,0,D,0,0,D,M Halsey,9,8,4,4,10,10,3,4,1,1,0,0
E0,21/03/09,Blackburn,West Ham,1,1,D,0,1,A,C Foy,15,6,11,2,14,9,6,1,2,1,0,0
E0,21/03/09,Fulham,Man United,2,0,H,1,0,H,P Dowd,15,13,6,8,14,10,3,4,2,4,0,2
E0,21/03/09,Newcastle,Arsenal,1,3,A,0,0,D,M Halsey,11,15,8,10,12,12,8,4,0,1,0,0
E0,21/03/09,Portsmouth,Everton,2,1,H,1,1,D,P Walton,16,5,11,2,19,8,7,4,2,1,0,0
E0,21/03/09,Stoke,Middlesbrough,1,0,H,0,0,D,L Mason,10,17,4,8,18,13,5,4,4,1,0,0
E0,21/03/09,Tottenham,Chelsea,1,0,H,0,0,D,M Dean,8,15,4,9,14,8,8,7,2,2,0,0
E0,21/03/09,West Brom,Bolton,1,1,D,0,0,D,H Webb,11,14,4,11,10,12,8,4,2,1,0,0
E0,22/03/09,Liverpool,Aston Villa,5,0,H,3,0,H,M Atkinson,14,6,7,4,10,13,4,6,1,3,0,1
E0,22/03/09,Man City,Sunderland,1,0,H,0,0,D,S Tanner,18,6,10,5,16,12,7,7,3,6,0,1
E0,22/03/09,Wigan,Hull,1,0,H,0,0,D,A Marriner,16,8,6,2,14,13,5,4,1,3,0,0
E0,04/04/09,Arsenal,Man City,2,0,H,1,0,H,A Marriner,17,9,9,4,11,9,7,2,1,3,0,0
E0,04/04/09,Blackburn,Tottenham,2,1,H,0,1,A,P Walton,11,9,6,3,13,9,4,7,1,1,0,1
E0,04/04/09,Bolton,Middlesbrough,4,1,H,2,1,H,A Wiley,16,19,9,4,20,14,7,5,2,1,0,0
E0,04/04/09,Fulham,Liverpool,0,1,A,0,0,D,S Bennett,3,19,1,10,8,10,3,6,2,2,0,0
E0,04/04/09,Hull,Portsmouth,0,0,D,0,0,D,C Foy,9,7,1,2,13,14,1,4,0,2,0,1
E0,04/04/09,Newcastle,Chelsea,0,2,A,0,0,D,R Styles,6,16,4,10,7,17,4,6,0,2,0,0
E0,04/04/09,West Brom,Stoke,0,2,A,0,1,A,M Atkinson,12,9,9,6,10,10,6,3,2,1,0,0
E0,04/04/09,West Ham,Sunderland,2,0,H,1,0,H,M Jones,16,14,11,9,10,7,11,8,1,1,0,0
E0,05/04/09,Everton,Wigan,4,0,H,1,0,H,P Dowd,14,14,10,8,17,11,1,4,0,3,0,0
E0,05/04/09,Man United,Aston Villa,3,2,H,1,1,D,M Riley,14,8,9,8,11,15,8,4,1,2,0,0
E0,11/04/09,Chelsea,Bolton,4,3,H,1,0,H,P Walton,20,14,9,6,11,17,8,4,0,0,0,0
E0,11/04/09,Liverpool,Blackburn,4,0,H,2,0,H,M Riley,22,7,12,5,6,13,7,2,2,1,0,0
E0,11/04/09,Middlesbrough,Hull,3,1,H,2,1,H,P Dowd,15,12,9,6,15,16,3,3,3,3,0,0
E0,11/04/09,Portsmouth,West Brom,2,2,D,1,0,H,M Dean,14,12,4,7,16,10,4,2,3,1,0,0
E0,11/04/09,Stoke,Newcastle,1,1,D,1,0,H,C Foy,17,8,6,2,14,11,8,4,4,2,0,0
E0,11/04/09,Sunderland,Man United,1,2,A,0,1,A,R Styles,12,18,7,8,6,3,5,4,1,2,0,0
E0,11/04/09,Tottenham,West Ham,1,0,H,0,0,D,M Atkinson,14,8,9,6,9,12,10,1,1,4,0,0
E0,11/04/09,Wigan,Arsenal,1,4,A,1,0,H,A Wiley,11,15,5,8,15,16,6,5,3,3,0,0
E0,12/04/09,Aston Villa,Everton,3,3,D,1,2,A,H Webb,15,10,8,6,9,15,11,7,0,2,0,0
E0,12/04/09,Man City,Fulham,1,3,A,1,0,H,M Halsey,13,15,5,11,9,8,8,3,0,1,0,0
E0,18/04/09,Aston Villa,West Ham,1,1,D,1,0,H,R Styles,17,18,7,9,9,10,12,11,2,3,0,0
E0,18/04/09,Middlesbrough,Fulham,0,0,D,0,0,D,P Walton,18,11,14,6,10,14,9,1,3,1,0,0
E0,18/04/09,Portsmouth,Bolton,1,0,H,0,0,D,P Dowd,20,5,10,1,11,14,6,5,2,4,0,0
E0,18/04/09,Stoke,Blackburn,1,0,H,0,0,D,H Webb,6,3,2,1,11,4,4,6,3,1,0,0
E0,18/04/09,Sunderland,Hull,1,0,H,1,0,H,M Dean,8,13,4,3,11,23,6,6,2,3,0,0
E0,19/04/09,Man City,West Brom,4,2,H,2,1,H,M Jones,18,26,11,17,18,14,3,9,1,2,0,0
E0,19/04/09,Tottenham,Newcastle,1,0,H,1,0,H,M Halsey,22,8,18,3,13,15,4,7,1,2,0,0
E0,21/04/09,Liverpool,Arsenal,4,4,D,0,1,A,H Webb,22,8,15,4,10,12,12,0,0,1,0,0
E0,22/04/09,Chelsea,Everton,0,0,D,0,0,D,M Halsey,18,14,6,5,9,10,4,6,0,1,0,0
E0,22/04/09,Man United,Portsmouth,2,0,H,1,0,H,P Walton,20,5,14,1,10,8,6,2,1,0,0,0
E0,25/04/09,Bolton,Aston Villa,1,1,D,0,1,A,L Probert,9,14,6,6,12,9,4,5,0,1,0,0
E0,25/04/09,Everton,Man City,1,2,A,0,1,A,A Wiley,12,16,4,10,12,14,5,3,1,3,0,0
E0,25/04/09,Fulham,Stoke,1,0,H,1,0,H,L Mason,10,9,7,2,8,11,5,7,1,2,0,0
E0,25/04/09,Hull,Liverpool,1,3,A,0,1,A,M Atkinson,7,21,5,8,15,14,3,8,3,1,1,0
E0,25/04/09,Man United,Tottenham,5,2,H,0,2,A,H Webb,21,6,14,4,14,10,6,2,3,3,0,0
E0,25/04/09,West Brom,Sunderland,3,0,H,1,0,H,M Halsey,15,9,9,5,9,14,6,3,0,1,0,0
E0,25/04/09,West Ham,Chelsea,0,1,A,0,0,D,M Dean,8,20,6,8,9,11,3,5,1,0,0,0
E0,26/04/09,Arsenal,Middlesbrough,2,0,H,1,0,H,C Foy,15,5,11,4,8,13,8,1,0,0,0,0
E0,26/04/09,Blackburn,Wigan,2,0,H,1,0,H,P Walton,14,17,8,8,11,11,3,9,0,0,0,0
E0,27/04/09,Newcastle,Portsmouth,0,0,D,0,0,D,M Riley,13,15,8,7,13,8,7,10,2,2,0,0
E0,02/05/09,Chelsea,Fulham,3,1,H,2,1,H,A Wiley,13,8,5,3,6,7,5,4,0,1,0,0
E0,02/05/09,Man City,Blackburn,3,1,H,3,0,H,M Dean,9,16,7,9,10,14,7,6,2,3,0,0
E0,02/05/09,Middlesbrough,Man United,0,2,A,0,1,A,M Halsey,11,13,5,4,7,7,3,3,1,1,0,0
E0,02/05/09,Portsmouth,Arsenal,0,3,A,0,2,A,L Mason,12,15,4,9,9,10,5,11,3,1,1,0
E0,02/05/09,Stoke,West Ham,0,1,A,0,1,A,P Walton,13,7,7,3,8,9,7,0,3,2,0,0
E0,02/05/09,Tottenham,West Brom,1,0,H,1,0,H,R Styles,16,10,9,7,6,7,9,7,1,1,0,0
E0,02/05/09,Wigan,Bolton,0,0,D,0,0,D,M Jones,16,10,7,2,14,10,9,6,2,3,0,0
E0,03/05/09,Liverpool,Newcastle,3,0,H,2,0,H,P Dowd,25,3,11,3,6,8,7,1,0,2,0,1
E0,03/05/09,Sunderland,Everton,0,2,A,0,0,D,M Atkinson,8,10,3,8,15,12,9,3,3,4,0,0
E0,04/05/09,Aston Villa,Hull,1,0,H,1,0,H,M Dean,12,9,8,5,13,10,13,7,0,2,0,0
E0,09/05/09,Blackburn,Portsmouth,2,0,H,1,0,H,M Riley,8,7,6,4,20,12,4,3,2,1,0,0
E0,09/05/09,Bolton,Sunderland,0,0,D,0,0,D,R Styles,8,15,4,4,12,3,10,3,2,0,0,0
E0,09/05/09,Everton,Tottenham,0,0,D,0,0,D,L Mason,13,4,5,2,16,10,4,5,2,3,0,0
E0,09/05/09,Fulham,Aston Villa,3,1,H,1,1,D,M Halsey,15,7,11,2,10,9,7,5,1,0,0,0
E0,09/05/09,Hull,Stoke,1,2,A,0,1,A,H Webb,14,10,5,2,12,15,5,3,0,1,0,0
E0,09/05/09,West Brom,Wigan,3,1,H,1,1,D,P Walton,12,11,10,4,12,8,5,3,2,0,0,0
E0,09/05/09,West Ham,Liverpool,0,3,A,0,2,A,A Wiley,8,16,3,9,10,17,2,4,3,2,0,0
E0,10/05/09,Arsenal,Chelsea,1,4,A,0,2,A,P Dowd,15,16,7,8,19,12,6,2,1,0,0,0
E0,10/05/09,Man United,Man City,2,0,H,2,0,H,C Foy,15,11,7,5,11,12,8,7,1,1,0,0
E0,11/05/09,Newcastle,Middlesbrough,3,1,H,1,1,D,M Dean,19,11,9,5,7,15,11,1,3,1,0,0
E0,13/05/09,Wigan,Man United,1,2,A,1,0,H,R Styles,13,18,5,9,11,2,5,4,0,0,0,0
E0,16/05/09,Bolton,Hull,1,1,D,1,0,H,P Walton,16,20,9,12,11,9,5,7,1,2,0,0
E0,16/05/09,Everton,West Ham,3,1,H,1,1,D,P Dowd,18,8,9,3,15,14,6,3,1,2,0,1
E0,16/05/09,Man United,Arsenal,0,0,D,0,0,D,M Dean,11,14,5,11,13,14,2,6,0,5,0,0
E0,16/05/09,Middlesbrough,Aston Villa,1,1,D,1,0,H,M Riley,10,8,6,6,11,16,6,8,0,2,0,0
E0,16/05/09,Newcastle,Fulham,0,1,A,0,1,A,H Webb,12,12,6,5,7,17,6,2,0,3,1,0
E0,16/05/09,Stoke,Wigan,2,0,H,0,0,D,L Probert,13,8,8,3,8,11,6,3,0,0,0,0
E0,16/05/09,Tottenham,Man City,2,1,H,1,0,H,M Halsey,11,9,4,3,5,7,4,7,0,1,0,0
E0,17/05/09,Chelsea,Blackburn,2,0,H,1,0,H,R Styles,21,8,12,5,6,6,1,4,1,2,0,0
E0,17/05/09,West Brom,Liverpool,0,2,A,0,1,A,M Atkinson,12,16,7,10,13,4,11,5,2,0,0,0
E0,18/05/09,Portsmouth,Sunderland,3,1,H,0,0,D,A Wiley,9,20,4,9,11,6,5,6,1,0,0,0
E0,24/05/09,Arsenal,Stoke,4,1,H,4,1,H,M Atkinson,24,3,11,1,9,11,6,0,1,0,0,0
E0,24/05/09,Aston Villa,Newcastle,1,0,H,1,0,H,C Foy,15,8,5,3,8,10,5,3,0,2,0,1
E0,24/05/09,Blackburn,West Brom,0,0,D,0,0,D,M Jones,10,13,5,5,14,11,4,9,0,1,1,0
E0,24/05/09,Fulham,Everton,0,2,A,0,1,A,M Riley,10,13,4,10,15,10,2,2,0,0,0,0
E0,24/05/09,Hull,Man United,0,1,A,0,1,A,A Wiley,12,12,8,5,17,11,8,3,2,1,0,0
E0,24/05/09,Liverpool,Tottenham,3,1,H,1,0,H,P Walton,20,8,9,4,14,4,9,2,0,1,0,0
E0,24/05/09,Man City,Bolton,1,0,H,1,0,H,M Clattenburg,20,8,12,4,8,10,15,9,0,0,0,0
E0,24/05/09,Sunderland,Chelsea,2,3,A,0,0,D,M Halsey,8,14,7,9,8,7,6,7,1,1,0,0
E0,24/05/09,West Ham,Middlesbrough,2,1,H,1,0,H,H Webb,14,17,8,6,14,10,4,5,0,1,0,0
E0,24/05/09,Wigan,Portsmouth,1,0,H,1,0,H,P Dowd,19,9,10,3,8,21,8,2,0,4,0,0
