Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E0,11/01/2003,Man City,Leeds,2,1,H,1,0,H,R Styles,11,4,5,3,9,12,8,8,0,4,0,0
E0,11/01/2003,Middlesboro,Southampton,2,2,D,0,1,A,D Elleray,12,17,4,8,7,10,7,4,0,2,0,0
E0,11/01/2003,Sunderland,Blackburn,0,0,D,0,0,D,M Riley,9,12,4,4,18,12,3,4,1,3,0,0
E0,11/01/2003,West Brom,Man United,1,3,A,1,2,A,N Barry,9,9,3,4,10,7,2,6,0,1,0,0
E0,11/01/2003,West Ham,Newcastle,2,2,D,2,1,H,J Winter,13,12,8,7,17,18,5,3,0,1,0,0
E0,12/01/2003,Birmingham,Arsenal,0,4,A,0,2,A,S Bennett,10,12,4,9,13,17,7,5,2,2,0,0
E0,12/01/2003,Tottenham,Everton,4,3,H,1,1,D,S Dunn,18,13,12,10,12,10,9,9,1,1,0,0
E0,18/01/2003,Aston Villa,Tottenham,0,1,A,0,0,D,N Barry,11,10,5,6,9,11,11,5,1,3,0,0
E0,18/01/2003,Blackburn,Birmingham,1,1,D,1,0,H,C Wilkes,14,15,10,7,16,15,4,11,2,3,1,0
E0,18/01/2003,Charlton,Bolton,1,1,D,0,0,D,D Elleray,10,10,5,5,11,12,7,7,0,0,0,0
E0,18/01/2003,Everton,Sunderland,2,1,H,0,1,A,P Dowd,15,7,9,5,14,19,13,8,2,3,0,0
E0,18/01/2003,Leeds,West Brom,0,0,D,0,0,D,U Rennie,10,8,4,1,11,12,6,5,1,1,0,1
E0,18/01/2003,Man United,Chelsea,2,1,H,1,1,D,P Durkin,10,10,8,5,9,9,6,6,0,0,0,0
E0,18/01/2003,Newcastle,Man City,2,0,H,1,0,H,G Poll,13,6,10,2,13,13,7,1,0,1,0,0
E0,18/01/2003,Southampton,Liverpool,0,1,A,0,1,A,S Bennett,8,17,4,7,8,10,6,4,1,1,0,0
E0,19/01/2003,Arsenal,West Ham,3,1,H,1,1,D,M Dean,24,5,13,2,17,9,12,1,3,1,0,1
E0,19/01/2003,Fulham,Middlesboro,1,0,H,1,0,H,M Halsey,18,8,6,4,12,12,8,4,0,1,0,0
E0,22/01/2003,Charlton,West Ham,4,2,H,2,1,H,E Wolstenholme,12,11,4,3,11,7,8,2,0,1,0,0
E0,22/01/2003,Newcastle,Bolton,1,0,H,1,0,H,P Dowd,10,12,7,4,15,6,7,3,1,2,0,0
E0,28/01/2003,Bolton,Everton,1,2,A,0,2,A,R Styles,7,6,5,4,8,15,5,6,2,1,0,0
E0,28/01/2003,Chelsea,Leeds,3,2,H,0,1,A,J Winter,13,5,7,5,6,6,7,3,2,1,0,0
E0,28/01/2003,Middlesboro,Aston Villa,2,5,A,2,2,D,D Gallagher,13,15,8,9,13,11,6,3,1,2,0,0
E0,28/01/2003,Sunderland,Southampton,0,1,A,0,0,D,N Barry,10,12,4,6,9,13,5,2,1,0,0,0
E0,29/01/2003,Liverpool,Arsenal,2,2,D,0,1,A,M Halsey,16,20,12,15,14,11,9,10,1,1,0,0
E0,29/01/2003,Man City,Fulham,4,1,H,1,1,D,S Bennett,11,6,4,2,10,10,9,3,3,1,0,0
E0,29/01/2003,Tottenham,Newcastle,0,1,A,0,0,D,D Elleray,13,15,7,8,14,9,5,4,0,1,0,0
E0,29/01/2003,West Brom,Charlton,0,1,A,0,0,D,A D'Urso,15,3,6,2,12,14,6,6,0,2,0,0
E0,29/01/2003,West Ham,Blackburn,2,1,H,0,1,A,A Wiley,9,4,7,1,16,14,5,4,1,1,0,0
E0,01/02/2003,Arsenal,Fulham,2,1,H,1,1,D,E Wolstenholme,11,3,6,1,10,16,6,4,3,1,0,0
E0,01/02/2003,Bolton,Birmingham,4,2,H,1,1,D,D Gallagher,15,11,10,6,16,10,7,4,2,2,0,0
E0,01/02/2003,Chelsea,Tottenham,1,1,D,1,1,D,P Durkin,16,8,8,5,7,15,11,3,1,1,0,0
E0,01/02/2003,Everton,Leeds,2,0,H,0,0,D,M Halsey,13,8,5,2,6,16,6,4,0,1,0,0
E0,01/02/2003,Man City,West Brom,1,2,A,1,1,D,N Barry,12,9,7,5,10,17,6,6,1,2,0,1
E0,01/02/2003,Southampton,Man United,0,2,A,0,2,A,P Dowd,9,13,4,8,15,13,7,6,2,0,0,0
E0,01/02/2003,Sunderland,Charlton,1,3,A,0,3,A,A Wiley,13,14,5,4,21,12,8,3,1,1,0,0
E0,02/02/2003,Aston Villa,Blackburn,3,0,H,2,0,H,M Dean,16,7,9,1,8,21,9,2,1,5,0,0
E0,02/02/2003,West Ham,Liverpool,0,3,A,0,2,A,M Messias,7,11,2,5,12,12,6,8,1,0,0,0
E0,04/02/2003,Birmingham,Man United,0,1,A,0,0,D,S Dunn,5,15,3,7,9,14,3,5,1,1,0,0
E0,08/02/2003,Birmingham,Chelsea,1,3,A,0,1,A,M Halsey,7,3,6,3,13,14,7,2,1,4,0,0
E0,08/02/2003,Blackburn,Southampton,1,0,H,1,0,H,M Riley,18,11,11,5,9,11,6,6,0,1,0,0
E0,08/02/2003,Charlton,Everton,2,1,H,1,0,H,J Winter,19,14,10,6,15,10,4,10,0,1,0,0
E0,08/02/2003,Fulham,Aston Villa,2,1,H,2,1,H,S Dunn,17,8,10,5,11,14,6,5,1,3,0,0
E0,08/02/2003,Leeds,West Ham,1,0,H,1,0,H,D Gallagher,10,12,7,3,13,13,9,6,2,2,0,1
E0,08/02/2003,Liverpool,Middlesboro,1,1,D,0,1,A,S Bennett,17,2,10,2,16,12,14,3,0,2,0,0
E0,08/02/2003,Tottenham,Sunderland,4,1,H,2,1,H,R Styles,16,8,7,6,12,11,10,8,0,2,0,0
E0,08/02/2003,West Brom,Bolton,1,1,D,0,1,A,D Elleray,15,7,8,5,8,12,5,4,2,4,0,0
E0,09/02/2003,Man United,Man City,1,1,D,1,0,H,A Wiley,15,9,8,6,8,10,10,4,1,1,0,0
E0,09/02/2003,Newcastle,Arsenal,1,1,D,0,1,A,N Barry,6,18,4,10,11,10,6,7,2,2,1,0
E0,19/02/2003,Fulham,West Brom,3,0,H,0,0,D,U Rennie,12,9,8,4,13,18,2,3,1,2,0,0
E0,22/02/2003,Bolton,Man United,1,1,D,0,0,D,A D'Urso,13,7,5,3,13,10,8,5,1,1,0,0
E0,22/02/2003,Charlton,Aston Villa,3,0,H,0,0,D,P Dowd,14,13,9,6,17,20,6,6,2,2,0,0
E0,22/02/2003,Chelsea,Blackburn,1,2,A,0,0,D,G Poll,16,6,9,5,11,12,5,2,2,1,0,0
E0,22/02/2003,Everton,Southampton,2,1,H,0,1,A,D Elleray,25,11,16,6,3,13,17,6,0,1,0,0
E0,22/02/2003,Leeds,Newcastle,0,3,A,0,1,A,A Wiley,12,13,5,6,14,19,1,7,0,0,0,0
E0,22/02/2003,Man City,Arsenal,1,5,A,0,4,A,P Durkin,18,9,12,9,7,7,14,4,0,0,0,0
E0,22/02/2003,Sunderland,Middlesboro,1,3,A,0,2,A,M Halsey,7,9,4,5,18,16,4,6,2,1,0,0
E0,23/02/2003,Birmingham,Liverpool,2,1,H,1,0,H,C Wilkes,5,14,2,9,14,11,2,6,2,1,0,0
E0,23/02/2003,West Brom,West Ham,1,2,A,0,1,A,M Dean,10,7,5,2,19,12,7,4,1,1,0,0
E0,24/02/2003,Tottenham,Fulham,1,1,D,1,1,D,G Barber,15,8,10,7,17,13,5,7,2,2,1,1
E0,01/03/2003,Blackburn,Man City,1,0,H,1,0,H,S Dunn,10,12,7,6,9,15,2,4,2,0,0,0
E0,01/03/2003,Fulham,Sunderland,1,0,H,0,0,D,E Wolstenholme,11,15,4,6,18,13,8,11,1,2,0,0
E0,01/03/2003,Middlesboro,Everton,1,1,D,0,1,A,U Rennie,6,11,2,5,14,8,4,2,0,0,0,0
E0,01/03/2003,Newcastle,Chelsea,2,1,H,1,1,D,J Winter,5,8,2,5,12,22,5,7,0,1,0,0
E0,01/03/2003,Southampton,West Brom,1,0,H,1,0,H,D Gallagher,15,12,11,3,21,20,9,3,2,2,0,0
E0,01/03/2003,West Ham,Tottenham,2,0,H,1,0,H,N Barry,10,9,8,3,14,9,8,3,3,2,0,0
E0,02/03/2003,Arsenal,Charlton,2,0,H,2,0,H,R Styles,19,6,11,4,12,12,12,6,1,0,0,0
E0,03/03/2003,Aston Villa,Birmingham,0,2,A,0,0,D,M Halsey,11,5,4,3,20,17,4,3,1,2,2,0
E0,05/03/2003,Man United,Leeds,2,1,H,1,0,H,G Poll,15,7,2,6,10,16,8,3,1,1,0,0
E0,05/03/2003,Middlesboro,Newcastle,1,0,H,0,0,D,A D'Urso,10,11,4,0,13,16,5,9,0,3,0,0
E0,08/03/2003,Liverpool,Bolton,2,0,H,1,0,H,G Barber,9,10,3,2,13,11,3,3,0,3,0,0
E0,15/03/2003,Aston Villa,Man United,0,1,A,0,1,A,M Dean,19,13,6,5,10,10,6,6,2,1,0,0
E0,15/03/2003,Blackburn,Arsenal,2,0,H,1,0,H,S Bennett,10,9,4,5,11,15,3,5,4,2,0,0
E0,15/03/2003,Charlton,Newcastle,0,2,A,0,1,A,S Dunn,7,11,5,5,10,9,6,4,1,2,0,0
E0,15/03/2003,Everton,West Ham,0,0,D,0,0,D,M Halsey,11,3,8,2,14,12,5,5,2,0,0,0
E0,15/03/2003,Fulham,Southampton,2,2,D,1,0,H,P Durkin,3,12,3,5,8,11,3,7,1,0,0,0
E0,15/03/2003,Leeds,Middlesboro,2,3,A,1,2,A,D Elleray,14,7,8,3,16,11,6,3,3,2,0,0
E0,15/03/2003,Sunderland,Bolton,0,2,A,0,0,D,J Winter,12,13,7,8,15,12,8,6,1,1,0,0
E0,16/03/2003,Man City,Birmingham,1,0,H,0,0,D,M Messias,14,7,9,4,17,7,7,6,2,1,1,0
E0,16/03/2003,Tottenham,Liverpool,2,3,A,0,0,D,U Rennie,12,9,5,6,21,11,9,4,1,1,0,0
E0,16/03/2003,West Brom,Chelsea,0,2,A,0,1,A,A D'Urso,5,11,1,8,10,8,2,4,0,0,0,0
E0,22/03/2003,Birmingham,West Brom,1,0,H,0,0,D,P Durkin,13,9,6,3,10,22,8,3,0,0,0,0
E0,22/03/2003,Chelsea,Man City,5,0,H,2,0,H,P Dowd,16,8,10,4,11,13,7,6,1,2,0,1
E0,22/03/2003,Man United,Fulham,3,0,H,1,0,H,S Bennett,18,11,11,6,11,12,9,5,2,1,0,0
E0,22/03/2003,Middlesboro,Charlton,1,1,D,0,1,A,M Dean,15,6,6,4,9,10,8,4,1,2,0,0
E0,22/03/2003,Newcastle,Blackburn,5,1,H,1,0,H,N Barry,14,11,8,8,12,11,8,3,1,1,0,0
E0,22/03/2003,Southampton,Aston Villa,2,2,D,1,2,A,G Barber,11,13,7,9,8,17,4,3,0,1,0,0
E0,22/03/2003,West Ham,Sunderland,2,0,H,1,0,H,R Styles,10,4,4,2,16,12,4,1,1,0,0,0
E0,23/03/2003,Arsenal,Everton,2,1,H,1,0,H,A Wiley,14,6,10,3,15,19,3,5,2,1,0,0
E0,23/03/2003,Liverpool,Leeds,3,1,H,2,1,H,A D'Urso,19,11,11,6,12,17,4,6,0,1,0,0
E0,24/03/2003,Bolton,Tottenham,1,0,H,0,0,D,G Poll,15,7,8,2,8,9,4,9,0,1,0,0
E0,05/04/2003,Aston Villa,Arsenal,1,1,D,0,0,D,U Rennie,6,12,2,5,19,12,5,6,1,2,0,0
E0,05/04/2003,Bolton,Man City,2,0,H,1,0,H,C Wilkes,5,5,3,2,6,10,5,7,0,5,0,0
E0,05/04/2003,Charlton,Leeds,1,6,A,1,3,A,E Wolstenholme,6,14,4,10,14,17,7,8,2,1,0,0
E0,05/04/2003,Man United,Liverpool,4,0,H,1,0,H,M Riley,12,5,9,1,15,17,10,4,1,3,0,1
E0,05/04/2003,Middlesboro,West Brom,3,0,H,1,0,H,M Halsey,22,12,12,6,9,15,3,5,0,1,0,0
E0,05/04/2003,Southampton,West Ham,1,1,D,1,0,H,M Messias,11,14,5,8,17,11,3,8,3,2,0,0
E0,05/04/2003,Sunderland,Chelsea,1,2,A,1,0,H,D Gallagher,9,13,4,10,17,11,3,8,1,1,0,0
E0,05/04/2003,Tottenham,Birmingham,2,1,H,1,0,H,D Elleray,12,10,6,4,20,16,10,5,1,1,0,0
E0,06/04/2003,Everton,Newcastle,2,1,H,1,1,D,N Barry,9,15,7,8,12,13,9,5,1,2,0,0
E0,07/04/2003,Fulham,Blackburn,0,4,A,0,2,A,G Poll,9,7,4,3,9,19,3,4,0,2,0,0
E0,12/04/2003,Birmingham,Sunderland,2,0,H,1,0,H,P Dowd,7,2,3,0,22,19,6,6,0,1,0,1
E0,12/04/2003,Blackburn,Charlton,1,0,H,1,0,H,J Winter,11,7,6,5,10,14,9,11,0,0,0,0
E0,12/04/2003,Chelsea,Bolton,1,0,H,0,0,D,G Barber,17,7,8,2,9,10,3,1,1,2,0,0
E0,12/04/2003,Leeds,Tottenham,2,2,D,1,2,A,R Styles,11,6,4,2,13,10,7,4,1,2,0,0
E0,12/04/2003,Liverpool,Fulham,2,0,H,1,0,H,A Wiley,17,11,11,7,9,17,5,6,1,2,0,0
E0,12/04/2003,Man City,Middlesboro,0,0,D,0,0,D,A D'Urso,9,6,6,1,12,7,1,4,0,1,0,0
E0,12/04/2003,Newcastle,Man United,2,6,A,1,4,A,S Dunn,15,15,9,11,8,7,6,6,1,0,0,0
E0,12/04/2003,West Brom,Everton,1,2,A,1,2,A,S Bennett,12,8,6,3,9,5,3,10,2,2,0,0
E0,12/04/2003,West Ham,Aston Villa,2,2,D,1,1,D,M Dean,15,6,7,3,14,12,10,7,4,1,0,0
E0,16/04/2003,Arsenal,Man United,2,2,D,0,1,A,M Halsey,10,6,7,3,15,15,6,2,0,2,1,0
E0,18/04/2003,Tottenham,Man City,0,2,A,0,2,A,M Riley,9,11,6,6,11,15,7,9,2,3,0,0
E0,19/04/2003,Aston Villa,Chelsea,2,1,H,1,0,H,R Styles,19,16,10,10,11,12,6,2,1,0,0,0
E0,19/04/2003,Bolton,West Ham,1,0,H,1,0,H,U Rennie,19,9,9,3,18,9,8,3,3,4,0,1
E0,19/04/2003,Charlton,Birmingham,0,2,A,0,1,A,N Barry,7,13,5,7,16,12,8,5,2,1,0,0
E0,19/04/2003,Everton,Liverpool,1,2,A,0,1,A,P Durkin,9,8,4,2,15,18,4,3,4,3,2,0
E0,19/04/2003,Fulham,Newcastle,2,1,H,0,1,A,D Gallagher,13,8,6,6,12,9,6,13,1,1,0,1
E0,19/04/2003,Man United,Blackburn,3,1,H,2,1,H,A D'Urso,18,6,12,1,8,9,7,3,0,0,0,0
E0,19/04/2003,Middlesboro,Arsenal,0,2,A,0,0,D,D Elleray,7,6,3,2,16,12,3,5,0,1,0,0
E0,19/04/2003,Southampton,Leeds,3,2,H,2,0,H,M Halsey,16,5,7,3,8,22,11,1,0,4,0,1
E0,19/04/2003,Sunderland,West Brom,1,2,A,0,2,A,G Poll,20,9,13,7,19,12,10,5,4,1,0,0
E0,21/04/2003,Birmingham,Southampton,3,2,H,0,1,A,S Bennett,15,12,9,7,10,19,5,3,0,2,0,0
E0,21/04/2003,Blackburn,Bolton,0,0,D,0,0,D,M Dean,11,6,5,3,14,13,9,4,2,3,0,0
E0,21/04/2003,Chelsea,Everton,4,1,H,1,0,H,M Riley,13,3,9,1,11,15,4,0,1,1,0,0
E0,21/04/2003,Liverpool,Charlton,2,1,H,0,0,D,S Dunn,20,5,10,5,4,14,8,9,0,1,0,0
E0,21/04/2003,Man City,Sunderland,3,0,H,2,0,H,G Barber,15,4,8,3,12,11,7,3,0,1,0,0
E0,21/04/2003,Newcastle,Aston Villa,1,1,D,1,0,H,J Winter,16,10,4,7,6,13,8,5,0,1,0,0
E0,21/04/2003,West Brom,Tottenham,2,3,A,1,1,D,P Dowd,8,8,8,5,9,10,5,8,2,2,0,0
E0,21/04/2003,West Ham,Middlesboro,1,0,H,0,0,D,A Wiley,13,6,9,2,15,18,4,6,1,2,0,0
E0,22/04/2003,Leeds,Fulham,2,0,H,1,0,H,N Barry,19,7,7,2,18,17,8,4,0,2,0,0
E0,26/04/2003,Birmingham,Middlesboro,3,0,H,2,0,H,M Dean,7,6,6,4,17,18,3,3,1,2,0,0
E0,26/04/2003,Bolton,Arsenal,2,2,D,0,0,D,A D'Urso,17,8,11,7,15,16,10,4,2,2,1,0
E0,26/04/2003,Charlton,Southampton,2,1,H,1,0,H,A Wiley,14,14,10,6,15,12,7,10,1,1,0,0
E0,26/04/2003,Chelsea,Fulham,1,1,D,1,0,H,D Elleray,11,7,5,5,9,11,9,2,3,2,0,0
E0,26/04/2003,Everton,Aston Villa,2,1,H,0,0,D,G Poll,11,15,8,10,10,13,8,6,0,1,0,0
E0,26/04/2003,Leeds,Blackburn,2,3,A,1,1,D,P Durkin,15,10,9,5,12,18,11,6,2,1,0,0
E0,26/04/2003,Sunderland,Newcastle,0,1,A,0,1,A,S Bennett,12,18,8,9,20,18,6,8,4,4,0,0
E0,26/04/2003,West Brom,Liverpool,0,6,A,0,1,A,D Gallagher,9,18,5,14,12,6,4,3,1,1,0,0
E0,27/04/2003,Man City,West Ham,0,1,A,0,0,D,R Styles,16,11,5,7,10,11,11,6,1,1,0,0
E0,27/04/2003,Tottenham,Man United,0,2,A,0,0,D,J Winter,6,20,3,15,11,11,5,8,0,0,0,0
E0,03/05/2003,Aston Villa,Sunderland,1,0,H,0,0,D,S Dunn,11,11,4,7,11,13,12,6,0,1,0,0
E0,03/05/2003,Blackburn,West Brom,1,1,D,1,0,H,R Styles,13,13,7,7,14,16,7,2,2,1,0,0
E0,03/05/2003,Fulham,Everton,2,0,H,2,0,H,G Barber,13,16,6,8,14,13,6,9,1,1,0,0
E0,03/05/2003,Liverpool,Man City,1,2,A,0,0,D,N Barry,8,6,6,3,9,17,8,4,2,2,0,0
E0,03/05/2003,Man United,Charlton,4,1,H,3,1,H,M Halsey,21,4,14,2,6,10,11,3,0,1,0,0
E0,03/05/2003,Middlesboro,Tottenham,5,1,H,3,0,H,U Rennie,26,6,16,4,15,9,8,3,0,2,0,1
E0,03/05/2003,Newcastle,Birmingham,1,0,H,1,0,H,D Elleray,18,4,9,2,14,12,8,4,0,2,0,1
E0,03/05/2003,Southampton,Bolton,0,0,D,0,0,D,P Dowd,10,10,4,2,19,9,7,3,3,2,0,0
E0,03/05/2003,West Ham,Chelsea,1,0,H,0,0,D,A D'Urso,11,8,7,3,12,15,10,8,3,1,0,0
E0,04/05/2003,Arsenal,Leeds,2,3,A,1,1,D,A Wiley,33,11,17,6,16,16,6,2,2,1,0,0
E0,07/05/2003,Arsenal,Southampton,6,1,H,5,1,H,U Rennie,16,13,13,5,12,16,6,10,1,1,0,0
E0,11/05/2003,Birmingham,West Ham,2,2,D,0,0,D,G Poll,10,16,7,10,18,11,6,7,1,1,0,0
E0,11/05/2003,Bolton,Middlesboro,2,1,H,2,0,H,R Styles,13,6,6,3,18,18,6,5,3,2,0,1
E0,11/05/2003,Charlton,Fulham,0,1,A,0,1,A,D Gallagher,10,17,4,7,13,14,2,4,2,3,1,0
E0,11/05/2003,Chelsea,Liverpool,2,1,H,2,1,H,A Wiley,13,5,6,3,17,13,4,3,3,1,0,1
E0,11/05/2003,Everton,Man United,1,2,A,1,1,D,M Riley,8,17,4,12,16,15,6,6,5,3,0,0
E0,11/05/2003,Leeds,Aston Villa,3,1,H,1,1,D,M Halsey,11,18,5,6,18,14,1,8,0,1,0,0
E0,11/05/2003,Man City,Southampton,0,1,A,0,1,A,M Dean,17,6,7,3,14,14,10,4,3,4,0,0
E0,11/05/2003,Sunderland,Arsenal,0,4,A,0,2,A,P Durkin,7,20,3,13,16,12,6,10,1,0,0,0
E0,11/05/2003,Tottenham,Blackburn,0,4,A,0,2,A,A D'Urso,11,13,7,9,9,12,6,3,1,1,1,0
E0,11/05/2003,West Brom,Newcastle,2,2,D,0,1,A,G Barber,8,14,3,9,9,8,2,8,0,0,0,0
